PLATEID	FIBERID	RA	DEC	PRIMTARGET	SECTARGET	Z	Z_ERR	Z_WARNING	V_DISP	V_DISP_ERR	SN_MEDIAN	E_BV_SFD	ZTWEAK	ZTWEAK_ERR	SIGMA_BALMER	SIGMA_BALMER_ERR	SIGMA_FORBIDDEN	SIGMA_FORBIDDEN_ERR	V_OFF_BALMER	V_OFF_BALMER_ERR	V_OFF_FORBIDDEN	V_OFF_FORBIDDEN_ERR	OII_3726_CONT	OII_3726_CONT_ERR	OII_3726_REQW	OII_3726_REQW_ERR	OII_3726_EQW	OII_3726_EQW_ERR	OII_3726_SEQW
1171	491	244.502	41.3922	6752	0	0.061189	1.43243e-05	0	211.13	6.31918	29.9891	0.00987755	0	0	163.205	25.8931	139.07	15.6141	-34.3366	24.0226	-48.9343	14.7244	16.8814	2.14727	0.0911029	0.502885	-1.78961	0.502885	-0.0488496
1044	559	212.482	52.5531	96	0	0.0820817	1.92391e-05	0	226.703	8.52074	24.4508	0.0123292	0	0	1	-0	1	-0	26.4872	18.0429	41.4865	17.9066	9.81309	1.64048	2.13613	0.700188	-0.27081	0.700188	-0.456647
350	142	258.875	64.6643	96	0	0.0789759	1.52278e-05	0	312.251	6.22792	41.015	0.0264491	0	0	500	-0	248.196	68.053	300	-0	115.466	65.5648	17.4428	1.58345	1.64092	0.398023	-0.55607	0.398023	2.77898
883	286	181.368	51.4799	96	0	0.0853738	1.89282e-05	0	222.475	8.03131	26.3619	0.0230921	0	0	500	-0	500	-0	300	-0	300	-0	11.9297	2.38718	0.968368	0.782374	-1.24975	0.782374	2.57904
622	418	242.034	49.201	96	0	0.0594002	1.42838e-05	0	262.37	6.63618	32.1869	0.0201987	0	0	500	-0	201.912	27.763	300	-0	84.0081	26.7327	17.8731	1.92543	0.914434	0.490348	-0.834908	0.490348	-0.147771
1279	637	194.614	50.2806	96	0	0.0993291	1.98392e-05	0	225.481	8.79293	22.3984	0.0172874	0	0	214.906	30.5539	191.394	16.3186	-2.72596	28.8991	21.0616	19.8047	11.1289	1.81528	-5.2285	0.610076	-6.96848	0.610076	-2.67169
1328	97	223.064	50.3736	96	0	0.0943013	2.19076e-05	0	245.93	8.79981	23.4853	0.0197567	0	0	1	-0	281.538	49.6495	49.7646	22.5578	120.225	49.4054	14.9913	2.28775	1.14406	0.695458	-0.427725	0.695458	2.41059
1011	476	164.942	53.8036	96	0	0.07115	1.527e-05	0	307.686	6.59113	39.2575	0.0132198	0	0	500	0	411.184	65.747	300	0	300	0	24.6022	1.80565	1.56278	0.304214	-0.213362	0.304214	2.38942
1319	291	196.778	55.8308	96	0	0.0942402	2.14776e-05	0	211.642	8.83065	21.6228	0.0130416	0	0	41.5517	53.2619	481.012	91.1847	-3.47215	28.4249	255.328	99.5227	9.9696	2.04018	1.30611	0.800853	0.0482185	0.800853	6.22728
864	24	130.855	36.1887	96	0	0.0529345	1.36544e-05	0	274.198	6.17697	38.1851	0.0367425	0	0	500	-0	271.16	30.4332	300	-0	255.333	37.1883	30.3361	3.91773	-1.86067	0.397982	-2.94293	0.397982	-1.94554
491	476	170.564	67.2219	6240	0	0.0559639	9.60476e-06	0	263.544	3.9178	59.8767	0.0136677	0	0	263.494	7.10565	234.886	3.37222	63.8506	6.64035	66.1087	4.03354	19.4428	1.4296	-14.0221	0.306519	-15.5741	0.306519	-6.13211
436	414	119.184	45.8769	96	0	0.0529497	1.16264e-05	0	269.077	5.92019	39.0225	0.0513344	0	0	200.442	12.7769	171.375	6.57978	36.1095	12.2611	34.8984	8.19257	24.4151	2.02438	-8.37752	0.386246	-9.84661	0.386246	-3.91866
891	471	120.305	34.6752	96	0	0.0826929	1.72194e-05	0	225.952	7.44178	27.8936	0.0579968	0	0	130.363	27.4049	105.759	19.539	17.8675	25.0793	17.4759	17.3729	11.1698	1.62335	-0.0417655	0.539677	-2.0042	0.539677	-1.33979
1163	41	223.054	53.4252	96	0	0.0953231	2.38734e-05	0	207.88	9.48083	20.0755	0.0119115	0	0	1	-0	500	-0	67.0575	18.4752	300	-0	8.13187	1.58183	0.595737	0.936972	-1.10508	0.936972	0.476926
815	77	246.855	42.6797	6240	0	0.0313842	1.16429e-05	0	228.603	4.95042	38.1069	0.0100214	0	0	201.802	18.589	183.156	10.805	65.855	17.5312	87.4374	11.4703	28.421	4.4118	-3.90962	0.520384	-5.41164	0.520384	-1.22347
449	539	134.652	54.3174	96	0	0.0858245	1.66007e-05	0	341.672	7.8779	36.8232	0.0159447	0	0	500	-0	500	-0	300	-0	300	-0	18.0338	1.49464	1.48474	0.323236	-0.156118	0.323236	1.16616
366	454	261.969	60.0973	96	0	0.0278347	9.03757e-06	0	231.055	4.38761	45.8332	0.0259684	0	0	218.192	15.7692	181.313	8.46516	36.222	14.9174	51.8858	10.7585	38.1266	4.11011	-7.19705	0.395863	-8.58141	0.395863	-4.6371
1040	308	196.483	53.6593	96	0	0.0294389	1.05527e-05	0	247.469	4.91221	43.6616	0.0211553	0	0	500	-0	256.732	54.9643	300	-0	179.339	53.9858	46.246	4.07869	1.43435	0.40977	-0.750924	0.40977	0
1158	596	209.749	58.4	96	0	0.0602031	1.31146e-05	0	291.277	7.04875	37.251	0.0112919	0	0	254.777	28.1811	231.149	14.1301	-12.7548	26.623	9.81293	18.9291	25.9691	2.21912	-3.85565	0.329887	-5.40813	0.329887	-1.78332
1392	385	239.448	27.7414	96	0	0.0882969	2.16214e-05	0	201.076	8.83344	20.7177	0.0392394	0	0	190.174	15.5639	151.056	17.2508	-13.4726	15.0792	-6.20926	16.7647	10.6143	2.41284	-2.01644	0.873	-3.94295	0.873	-3.03811
894	367	126.502	40.9811	96	0	0.0575645	1.31313e-05	0	295.049	6.40228	39.7428	0.0417332	0	0	500	-0	500	-0	300	-0	74.9922	112.532	24.2234	1.68719	1.60917	0.313863	-0.00986193	0.313863	2.56897
1327	372	218.291	53.2327	6240	0	0.0441559	1.28842e-05	0	270.261	6.19467	38.4159	0.00763783	0	0	500	0	476.695	111.086	300	0	300	0	37.6346	2.93322	2.04493	0.347919	0.0311924	0.347919	1.8241
435	534	118.935	41.2039	6240	0	0.0742581	1.35734e-05	0	253.521	6.09857	36.2113	0.0421756	0	0	500	-0	231.971	53.121	300	-0	2.31658	51.772	16.8689	1.54757	1.20329	0.37323	-0.313525	0.37323	1.80458
961	376	156.433	47.3264	96	0	0.062131	1.2917e-05	0	264.021	6.39862	36.0743	0.00958085	0	0	500	-0	500	-0	300	-0	298.591	85.0096	19.2326	1.71242	1.03227	0.345989	-0.190681	0.345989	1.735
1325	123	213.488	52.7645	96	0	0.0846994	1.32049e-05	0	128.755	6.97128	22.3228	0.0115317	0	0	98.138	3.40659	101.844	4.97403	2.02844	3.14723	4.26412	4.58046	10.206	1.60573	-4.7115	0.755013	-6.19342	0.755013	-3.47507
1326	5	218.395	52.7195	96	0	0.0450477	1.5996e-05	0	266.99	7.26423	33.4003	0.00800414	0	0	500	0	444.6	110.971	300	0	252.803	112.403	24.9065	3.04925	1.10178	0.572482	-0.68457	0.572482	1.42425
623	61	243.582	50.4656	96	0	0.0602584	1.77567e-05	0	225.27	7.53396	28.5771	0.0197921	0	0	220.932	7.15774	234.936	3.89349	-52.7242	6.78122	-42.0602	4.59766	19.4733	3.0244	-44.4421	1.03818	-45.4467	1.03818	-27.0707
1163	623	223.741	54.8358	96	0	0.0709707	1.71528e-05	0	233.157	7.06615	27.4817	0.012056	0	0	500	-0	327.852	65.0607	300	-0	300	-0	13.9404	1.40457	1.14484	0.535216	-0.445108	0.535216	2.08102
1287	212	215.4	44.7081	6240	0	0.0908237	1.96365e-05	0	277.536	8.52648	28.0237	0.007919	0	0	500	-0	500	-0	300	-0	300	-0	14.5557	1.81562	1.99963	0.536881	0.260099	0.536881	2.46186
1323	322	207.025	56.0994	96	0	0.0688658	1.64345e-05	0	234.745	7.19548	28.7689	0.00807508	0	0	44.6975	48.4292	174.246	48.7866	-14.1619	28.5896	-211.685	50.0405	16.8749	2.47836	2.57531	0.551336	0.11555	0.551336	1.10501
1014	280	171.755	54.3774	96	0	0.0683286	1.63905e-05	0	239.049	7.7369	29.4098	0.0140731	0	0	474.567	109.734	500	-0	72.0564	103.378	300	-0	16.004	2.29779	-0.0413001	0.605561	-1.39924	0.605561	1.38843
1015	222	173.578	54.1869	64	0	0.0694179	1.6793e-05	0	78.8676	7.29247	16.3993	0.00969637	0	0	39.5554	3.60778	55.4928	6.86386	5.98535	2.10788	3.0342	4.84393	9.04703	1.8552	0.432098	0.875352	-1.6876	0.875352	-1.62773
1199	381	133.674	40.4058	96	0	0.0886996	1.8182e-05	0	238.819	7.87919	25.1141	0.0271016	0	0	500	-0	110.18	35.9147	300	-0	32.0618	32.2122	12.2691	1.73184	1.19276	0.563569	-0.713952	0.563569	-0.238849
1017	19	181.221	54.2318	96	0	0.0502783	1.6817e-05	0	201.241	7.34455	26.6951	0.0166722	0	0	141.899	32.5967	146.004	30.569	2.86456	30.1305	0.405534	28.6847	14.6129	2.75171	0.643268	0.744079	-1.18258	0.744079	-0.548717
792	288	223.338	55.0389	96	0	0.0747244	1.36262e-05	0	237.061	5.87815	34.2558	0.0120633	0	0	500	-0	61.7501	30.9248	300	-0	190.25	21.4472	20.644	2.19575	2.01451	0.367732	0.0173837	0.367732	0.444235
1161	617	218.449	56.6081	96	0	0.0745018	1.48693e-05	0	203.528	6.41268	26.9092	0.018184	0	0	157.258	22.4629	137.127	15.5136	24.7471	20.3201	39.2884	15.5671	14.3113	2.47768	-1.19963	0.512827	-3.5504	0.512827	0.698026
1390	638	238.922	28.968	96	0	0.0771899	2.05968e-05	0	192.317	10.4162	22.53	0.045156	0	0	261.29	53.0891	46.5505	35.0966	0.0159604	-0	-75.9497	21.1421	9.15757	1.8918	1.38517	0.813428	-0.340435	0.813428	-0.911121
621	572	242.657	53.4059	96	0	0.0638897	1.276e-05	0	287.442	5.58831	38.8643	0.00837241	0	0	500	-0	500	-0	300	-0	300	-0	22.2202	1.6221	1.06593	0.307188	-0.57986	0.307188	-0.204364
1013	448	170.484	55.0111	96	0	0.0735996	2.20799e-05	0	224.13	9.55752	23.7395	0.0130493	0	0	319.015	44.0944	268.662	41.6105	25.8489	40.5595	102.122	42.9064	11.0204	1.62583	0.654895	0.627887	-1.18773	0.627887	-0.716183
1039	105	196.38	53.909	96	0	0.0915773	2.20077e-05	0	273.719	9.37506	25.4848	0.0237867	0	0	500	-0	1	-0	300	-0	-62.8874	17.0687	13.3497	2.09406	1.33394	0.659042	-0.201121	0.659042	0.73337
1049	440	224.64	47.4976	96	0	0.0854613	1.90192e-05	0	298.868	8.53388	30.7179	0.0284205	0	0	500	-0	433.866	100.259	300	-0	89.0823	100.603	18.4943	1.83266	1.71275	0.438507	0.178734	0.438507	3.7645
350	510	258.628	65.2897	96	0	0.0799092	1.63687e-05	0	218.883	7.22668	29.3892	0.0286192	0	0	195.14	35.2686	152.234	22.6056	-8.86476	32.7077	10.4667	20.7534	9.37565	1.39226	1.34587	0.616736	-0.773966	0.616736	0.703144
545	433	120.705	40.4574	96	0	0.0421724	1.22585e-05	0	257.674	5.64422	39.8666	0.0517112	0	0	500	-0	192.943	14.0448	300	-0	139.735	15.4381	36.3277	3.36341	-2.11716	0.328784	-3.58756	0.328784	-1.94139
881	625	180.066	52.6682	96	0	0.0620491	1.60607e-05	0	192.293	7.43563	24.5166	0.0178699	0	0	154.594	26.6747	94.1353	17.1826	36.7943	24.4102	44.7333	14.2775	10.5228	1.95307	0.110727	0.728504	-1.63573	0.728504	1.43022
1171	184	244.911	40.8763	96	0	0.0607974	1.48307e-05	0	263.275	7.16626	34.2804	0.00703686	0	0	500	0	373.583	77.2962	300	0	276.956	81.4094	24.3305	2.70012	0.843919	0.435927	-1.08901	0.435927	1.33223
1051	437	230.121	44.971	6752	0	0.0633812	1.54822e-05	0	252.833	6.69826	32.4999	0.0240899	0	0	500	-0	102.076	27.9842	161.758	64.2807	38.4732	23.826	22.7152	2.99162	0.346549	0.474406	-1.38308	0.474406	0.569464
449	200	134.021	53.5524	96	0	0.0845908	1.95408e-05	0	264.446	9.04684	27.2938	0.0196454	0	0	500	-0	307.964	41.0579	181.89	66.1191	64.0972	43.8183	9.68872	1.54495	-0.781122	0.628649	-2.56434	0.628649	0.195269
1040	163	198.493	53.4693	96	0	0.062149	1.56453e-05	0	262.264	6.61449	34.8052	0.0290213	0	0	500	-0	500	-0	300	-0	300	-0	26.3886	3.08845	1.32361	0.536869	-0.674171	0.536869	1.18919
760	176	124.471	40.7264	64	0	0.0608685	1.25992e-05	0	208.927	5.12205	34.5755	0.0508581	0	0	144.346	14.8871	164.432	8.2116	9.2273	13.8876	1.96858	8.37582	15.0507	2.90945	-4.22835	0.716064	-5.92867	0.716064	-1.6043
543	90	118.857	36.6914	96	0	0.0773508	2.08942e-05	0	222.183	9.29142	24.4479	0.0465463	0	0	500	-0	500	-0	300	-0	-300	-0	11.1194	2.12458	-0.956109	0.790935	-3.05369	0.790935	2.21559
1169	546	240.237	45.4177	96	0	0.0424975	1.17264e-05	0	204.271	5.3923	34.8402	0.016847	0	0	194.366	21.5047	140.883	14.0423	25.2241	20.2339	23.3806	13.7071	25.3118	2.53577	-0.431394	0.390659	-2.31171	0.390659	0.618013
1008	363	155.4	52.234	96	0	0.0691344	1.49854e-05	0	192.799	6.78016	26.8061	0.0155987	0	0	218.064	61.3966	249.304	59.2649	-25.9722	57.3441	-206.381	60.935	14.3892	1.80656	1.55928	0.526072	-0.228897	0.526072	2.66025
619	158	239.339	54.6711	96	0	0.0469388	1.15206e-05	0	288.726	5.91343	45.9055	0.0129116	0	0	399.199	28.3604	144.168	10.2379	86.1326	25.3182	42.0856	9.55075	53.8762	4.73099	0.381395	0.298909	-0.745284	0.298909	0.312164
932	491	127.152	32.6093	96	0	0.0941062	1.53308e-05	0	244.226	6.79219	30.6268	0.0457553	0	0	500	-0	188.886	26.5346	300	-0	110.56	25.2802	13.2204	1.29345	1.22849	0.406692	-0.583915	0.406692	0.0674851
1344	127	203.785	42.6472	96	0	0.0608881	1.90896e-05	0	219.441	8.43608	23.8398	0.0115943	0	0	205.154	52.6851	135.301	36.8242	3.72562	49.6995	-56.8233	33.4527	14.0642	3.23761	2.31814	0.892802	0.216004	0.892802	0.363584
941	487	146.833	43.4004	96	0	0.0722982	1.29194e-05	0	252.467	5.83737	36.5694	0.0137208	0	0	152.314	50.8578	500	-0	168.646	48.4108	300	-0	22.6637	1.75906	1.83569	0.33074	-0.0532386	0.33074	1.00925
756	35	118.954	34.1512	96	0	0.0722995	1.64716e-05	0	166.603	6.51933	25.1201	0.0464066	0	0	150.732	38.1266	141.156	22.9907	-48.7187	35.119	-3.38344	22.3714	10.6254	2.00107	1.57981	0.762582	-0.932242	0.762582	-0.17858
1007	230	152.159	50.1063	96	0	0.051583	1.22598e-05	0	213.889	5.80984	36.1206	0.00965459	0	0	109.196	36.8742	331.224	65.3814	16.6589	31.5012	44.9711	64.8242	28.7008	3.24785	1.39241	0.406375	-0.445639	0.406375	2.52996
1061	215	119.68	30.7738	96	0	0.0763174	1.97872e-05	0	231.774	8.18374	25.3026	0.0543436	0	0	500	-0	233.477	68.6421	300	-0	260.651	65.7516	13.5665	2.05443	1.79906	0.630373	0.0839518	0.630373	2.00829
1343	280	251.934	29.9419	64	0	0.100262	2.74334e-05	0	264.54	12.5511	19.471	0.0471761	0	0	117.739	52.5028	1	-0	-39.9751	45.6836	21.5666	13.7761	9.84398	2.49872	1.99261	1.0244	0.702077	1.0244	-0.798211
1409	446	248.3	27.0002	64	0	0.071196	2.23346e-05	0	181.941	8.52985	19.9526	0.0575868	0	0	233.907	53.5241	138.961	21.8846	71.4488	50.5393	-15.5073	20.4352	9.98265	2.85131	1.02924	1.12157	-1.22547	1.12157	3.81242
449	467	134.05	53.9253	96	0	0.0986044	1.66143e-05	0	208.304	6.9535	26.2506	0.0203573	0	0	165.578	44.3296	500	-0	-136.758	41.4225	300	-0	10.2663	1.16153	2.14441	0.480566	-0.877772	0.480566	0.09175
1311	316	173.01	57.0226	96	0	0.0675582	1.57629e-05	0	210.49	6.15021	28.0788	0.0134775	0	0	500	0	333.878	77.6367	300	0	-217.318	86.4659	15.8948	2.75083	-0.564415	0.575186	-2.76454	0.575186	-0.436047
555	279	140.864	54.8294	96	0	0.0460541	1.12244e-05	0	273.991	5.28282	46.7307	0.0268673	0	0	500	0	500	0	300	0	-143.293	81.5209	19.8434	2.00318	1.4247	0.38622	-0.734758	0.38622	3.90394
1409	276	247.944	25.5956	96	0	0.0633545	1.708e-05	0	213.239	8.26771	26.717	0.0343646	0	0	167.644	61.6268	1	1626.85	-39.6853	56.934	-48.8895	23.6013	16.395	2.986	1.6463	0.731228	-0.613729	0.731228	-0.597049
1392	259	240.102	26.6764	64	0	0.0899074	3.93466e-05	0	205.677	12.1682	15.1206	0.0487166	0	0	336.627	20.3592	284.998	8.27689	71.8969	17.65	76.378	9.68426	7.83633	2.81583	-28.0033	1.61508	-29.2936	1.61508	-28.2668
941	201	146.787	42.1904	96	0	0.0721346	1.74886e-05	0	263.316	8.76587	29.8217	0.0144629	0	0	500	-0	231.906	29.4216	158.76	60.2043	133.725	30.5262	15.6739	2.71736	-1.57329	0.567007	-2.89594	0.567007	-1.24184
1391	515	239.308	28.2869	96	0	0.0908566	2.24138e-05	0	192.143	9.11307	20.977	0.0383865	0	0	205.82	31.8644	100.391	22.8765	-83.9412	30.1926	10.0776	20.9337	9.11304	2.14233	0.493808	0.990765	-1.83861	0.990765	-0.900208
1326	566	217.452	53.965	6240	0	0.0431448	1.24331e-05	0	254.502	5.84546	36.7113	0.00900892	0	0	180.341	22.0248	157.614	14.5925	-28.771	20.7431	-48.7802	14.8795	31.0285	3.32193	0.193654	0.367796	-1.91668	0.367796	0.120877
1287	490	215.841	46.0921	96	0	0.0733823	1.47553e-05	0	236.29	6.70354	30.1275	0.0142901	0	0	500	0	500	0	300	0	-41.2122	105.601	19.8105	1.76063	0.762479	0.413999	-0.829887	0.413999	2.85127
435	547	119.269	40.9952	96	0	0.0748876	1.37884e-05	0	229.228	5.72313	33.3384	0.0456077	0	0	500	0	461.108	97.505	300	0	207.387	97.4357	14.1928	1.63724	1.71634	0.440249	-0.266605	0.440249	1.98918
449	10	135.284	52.7408	96	0	0.0990172	2.09995e-05	0	228.692	8.11571	22.7222	0.0192934	0	0	311.843	71.1981	91.0749	34.0769	-229.786	71.4181	35.4509	29.175	9.28822	1.50824	1.58871	0.667162	-0.0759282	0.667162	0.106695
1161	352	214.667	56.4695	96	0	0.0741107	1.59938e-05	0	227.779	7.17973	28.4711	0.0159244	0	0	171.63	53.1786	407.249	103.116	13.554	49.7507	137.14	107.889	12.9216	1.76471	3.19311	0.585396	0.700884	0.585396	5.52311
1198	361	133.897	40.4648	96	0	0.0874653	1.98375e-05	0	303.834	9.35733	28.3025	0.0230058	0	0	500	-0	171.718	27.0076	156.37	32.0619	155.559	27.7248	15.3788	1.9912	0.234007	0.458224	-1.77367	0.458224	-0.118458
1288	201	217.912	44.0053	96	0	0.0957077	2.11104e-05	0	252.634	9.71272	24.1331	0.0168923	0	0	61.8376	58.1706	305.586	70.7743	74.7931	40.4894	-164.742	68.0684	12.2527	1.72554	0.917236	0.647577	-0.919142	0.647577	0.460498
879	539	172.488	52.2237	96	0	0.0483104	9.96574e-06	0	244.75	4.57067	48.3014	0.0183726	0	0	500	-0	500	-0	300	-0	142.407	101.632	30.1945	2.12116	1.34607	0.299735	-0.523389	0.299735	1.81595
949	110	164.313	57.7575	96	0	0.0766484	1.71326e-05	0	197.326	7.63371	25.7818	0.00662975	0	0	229.45	25.7709	206.41	19.0392	22.7899	24.554	34.4911	24.2204	11.8652	2.39607	-5.80255	0.695987	-6.9285	0.695987	-5.8442
783	473	195.663	62.4942	96	0	0.0757389	1.34147e-05	0	240.825	6.09164	35.6742	0.017859	0	0	500	-0	278.821	54.1267	300	-0	157.841	52.28	14.4014	1.31052	1.16639	0.430019	-0.862153	0.430019	0.424815
949	341	160.897	58.1063	96	0	0.0714559	1.89337e-05	0	278.958	8.83001	27.7609	0.00979553	0	0	339.633	51.3303	367.216	80.6927	255.265	47.9691	300	-0	18.0447	2.55308	1.09148	0.550105	-0.330671	0.550105	0.358687
1013	482	169.947	54.8154	96	0	0.0721334	1.357e-05	0	203.832	6.20757	30.4737	0.0108558	0	0	162.226	38.2348	140.364	24.55	-97.901	36.023	-103.327	23.832	17.7745	1.90795	0.750969	0.427373	-1.58831	0.427373	-0.527351
1044	504	212.044	52.68	96	0	0.0828746	1.58271e-05	0	238.406	8.23431	26.7432	0.00874642	0	0	146.098	14.111	149.129	6.35107	-0.932345	13.2125	20.6724	6.4807	10.4037	1.98388	-7.80806	0.694821	-9.81917	0.694821	-3.58019
882	589	181.225	52.3954	64	0	0.0631591	1.17983e-05	0	90.2327	8.85747	23.6647	0.0188706	0	0	130.414	1.48721	136.549	1.57481	6.07989	1.44578	-0.908718	1.6238	10.5013	1.61881	-12.6089	0.64654	-13.6717	0.64654	-6.55224
366	275	260.662	58.6057	64	0	0.07967	2.16426e-05	0	147.575	8.14466	20.359	0.0254453	0	0	132.377	33.7585	1	-0	4.32716	30.0702	30.709	30.03	7.91479	2.25066	-0.817415	0.987287	-2.98032	0.987287	-1.04201
1050	93	229.052	45.2331	96	0	0.0635715	1.37413e-05	0	242.744	6.22042	35.1713	0.03367	0	0	500	-0	236.133	62.6064	300	-0	-135.8	65.6443	18.5464	2.00391	1.45713	0.478491	-0.154213	0.478491	-0.527122
543	489	118.662	37.2534	96	0	0.0806919	1.87627e-05	0	172.323	7.09555	22.8224	0.0461165	0	0	203.387	22.8062	161.151	13.6095	8.5713	21.5411	-5.27699	13.6095	8.17449	1.62774	-0.941062	0.813201	-3.36172	0.813201	-2.7753
881	437	177.051	52.8521	96	0	0.0503017	1.35728e-05	0	195.661	6.19438	30.9134	0.0231002	0	0	215.308	16.5882	221.729	10.5219	51.8035	15.5331	20.8385	10.9685	16.4494	2.11245	-4.29788	0.564741	-5.74661	0.564741	-4.42656
1016	359	175.511	55.3906	96	0	0.0666746	1.52639e-05	0	233.562	6.80366	30.2896	0.0169969	0	0	193.173	32.1344	349.884	70.6669	26.4034	30.6024	102.003	76.0007	19.1178	2.49115	0.737496	0.557459	-1.63079	0.557459	1.26709
548	446	125.736	45.4859	96	0	0.0469224	7.34123e-06	0	266.184	3.37753	72.4632	0.047286	0	0	500	-0	500	-0	300	-0	276.362	67.219	32.1314	1.67414	1.57977	0.21583	-0.243672	0.21583	1.70745
959	614	203.211	59.5125	64	0	0.0735871	1.7669e-05	0	145.212	6.7414	19.579	0.0140442	0	0	32.6196	51.9076	1	-0	-0.00320433	-0	-0.00232504	-0	8.54898	1.91531	1.6361	0.881455	-0.876287	0.881455	-0.90497
622	105	243.044	47.9064	96	0	0.093673	1.83488e-05	0	267.481	8.60311	28.6387	0.0104672	0	0	500	-0	500	-0	300	-0	300	-0	16.8548	1.95356	1.07535	0.516462	-0.487447	0.516462	1.58869
879	347	169.708	51.7416	96	0	0.0793576	2.14312e-05	0	184.273	8.92595	22.2758	0.0181591	0	0	500	-0	67.4507	23.9863	300	-0	217.798	18.1596	7.98892	2.3201	1.69891	1.05893	0.0286228	1.05893	-1.28566
491	591	172.914	67.2417	96	0	0.0541236	8.56453e-06	0	222.109	3.99577	51.963	0.0108953	0	0	205.55	10.4072	178.369	6.38478	-15.9107	9.99717	-5.65051	6.72895	21.5276	1.95761	-3.18367	0.309247	-5.10288	0.309247	-2.05948
622	223	242.681	47.5396	96	0	0.0911029	2.11084e-05	0	236.096	8.85958	24.0271	0.0160744	0	0	500	-0	199.609	28.7578	300	-0	50.6206	32.9506	9.86342	2.16816	-2.23816	0.785794	-3.33872	0.785794	-2.13677
952	302	170.658	59.3154	96	0	0.0515111	1.08399e-05	0	236.147	4.682	41.9888	0.00930316	0	0	500	-0	500	-0	300	-0	300	-0	23.7967	2.55612	0.00782639	0.423533	-0.997727	0.423533	-0.31051
1345	555	207.644	43.436	64	0	0.092791	2.47004e-05	0	185.298	9.20597	17.3058	0.0153453	0	0	151.83	33.1601	136.354	21.0176	41.7341	31.248	13.4302	20.9211	7.62955	1.76543	-0.314859	0.887225	-2.53336	0.887225	-2.46036
881	489	178.377	52.6894	64	0	0.071639	1.40804e-05	0	202.242	6.56106	29.6945	0.0276877	0	0	119.118	13.3037	108.117	7.13365	18.9301	11.8695	31.3178	6.49096	14.5491	1.85462	-2.20311	0.492351	-4.01945	0.492351	-1.00505
1167	44	235.255	47.5738	96	0	0.0749819	1.70947e-05	0	240.077	7.8188	28.3501	0.0152999	0	0	500	-0	246.679	66.6943	300	-0	185.526	66.2794	14.7337	2.22551	0.742897	0.562017	-0.789807	0.562017	2.71521
958	29	200.426	58.9401	96	0	0.0751838	3.1789e-05	0	275.049	13.6367	19.9757	0.00826528	0	0	1	-0	73.8828	37.5621	14.2589	28.9886	-228.088	28.3804	8.95688	2.42089	2.17651	0.92875	0.498399	0.92875	0.100869
935	606	134.771	37.5536	64	0	0.0948563	1.69705e-05	0	188.634	7.92043	24.2651	0.0377908	0	0	166.856	14.6964	183.801	8.86387	61.7868	13.8933	16.0967	10.9131	11.1592	1.65235	-10.9731	0.630138	-12.4286	0.630138	-3.48458
1012	403	168.652	54.7599	96	0	0.0728144	1.49288e-05	0	169.142	6.41948	27.0011	0.0111458	0	0	122.664	30.0269	167.876	34.7555	44.4625	26.9645	68.3457	34.1528	11.2299	1.56523	0.981334	0.585829	-1.00428	0.585829	0.51973
451	206	139.571	55.6825	96	0	0.0474334	1.03169e-05	0	227.003	4.44528	44.5884	0.0254132	0	0	500	-0	237.352	33.8759	8.03125	55.2611	24.3115	38.199	27.7123	3.17285	0.13871	0.413243	-2.50497	0.413243	-1.05045
551	400	133.708	51.29	96	0	0.0722452	1.40922e-05	0	225.132	6.09959	34.8578	0.0205552	0	0	259.353	13.6361	208.886	23.6132	15.8893	12.8493	49.8472	23.3072	16.2365	2.12139	0.509777	0.448494	-1.00576	0.448494	-1.29123
932	497	127.189	32.5572	96	0	0.0932579	1.27409e-05	0	142.864	7.16691	23.3984	0.04897	0	0	119.09	4.11697	126.194	6.32509	9.28645	3.93213	10.9657	6.13514	11.7915	1.42813	-2.78903	0.549666	-4.49633	0.549666	-0.846049
544	127	119.617	37.7866	6752	0	0.0408246	1.22111e-05	0	263.218	5.80981	43.1047	0.0465163	0	0	277.81	14.3297	249.553	6.16662	67.978	13.0657	61.5921	6.20118	47.4917	4.26032	-3.62831	0.315364	-5.17674	0.315364	-2.11802
354	13	263.051	59.9416	6240	0	0.0278673	1.01515e-05	0	210.188	4.45718	42.5436	0.0341081	0	0	198.535	9.3986	196.499	2.9789	-31.2027	8.69307	-46.8997	2.93814	62.4239	5.65433	-3.86476	0.387031	-3.72666	0.387031	-1.58041
892	491	122.768	35.9856	6240	0	0.0815208	1.56762e-05	0	256.271	6.35496	34.5749	0.0494681	0	0	179.622	56.8162	451.242	102.642	37.7191	54.7954	300	-0	15.2905	1.54837	1.8357	0.433059	0.141427	0.433059	3.00028
971	277	185.532	49.5878	64	0	0.0853918	1.86077e-05	0	216.312	8.07083	24.7427	0.0180527	0	0	196.578	43.1391	120.597	41.296	106.443	40.9877	-113.909	36.4553	10.3299	1.65002	1.76145	0.662765	-0.851576	0.662765	0.750998
623	556	243.674	52.5666	96	0	0.0624433	1.51836e-05	0	196.376	6.45376	27.3333	0.0212856	0	0	228.725	37.5197	169.232	27.9182	-5.60119	34.8861	-33.3626	26.5504	12.6241	1.73353	1.68906	0.586305	-0.92115	0.586305	1.89932
