PLATEID	FIBERID	RA	DEC	PRIMTARGET	SECTARGET	Z	Z_ERR	Z_WARNING	V_DISP	V_DISP_ERR	SN_MEDIAN	E_BV_SFD	ZTWEAK	ZTWEAK_ERR	SIGMA_BALMER	SIGMA_BALMER_ERR	SIGMA_FORBIDDEN	SIGMA_FORBIDDEN_ERR	V_OFF_BALMER	V_OFF_BALMER_ERR	V_OFF_FORBIDDEN	V_OFF_FORBIDDEN_ERR	OII_3726_CONT	OII_3726_CONT_ERR	OII_3726_REQW	OII_3726_REQW_ERR	OII_3726_EQW	OII_3726_EQW_ERR	OII_3726_SEQW	OII_3726_SEQW_ERR	OII_3729_FLUX	OII_3729_FLUX_ERR	NEIII_3869_FLUX	NEIII_3869_FLUX_ERR	H_DELTA_FLUX	H_DELTA_FLUX_ERR	H_BETA_FLUX	H_BETA_FLUX_ERR	H_BETA_CONT	H_BETA_CONT_ERR	H_BETA_REQW	H_BETA_REQW_ERR	H_BETA_EQW	H_BETA_EQW_ERR	OIII_5007_CONT	OIII_5007_CONT_ERR	OIII_5007_REQW	OIII_5007_REQW_ERR	OIII_5007_EQW	OIII_5007_EQW_ERR	OIII_5007_FLUX	OIII_5007_FLUX_ERR	OI_6300_CONT	OI_6300_CONT_ERR	OI_6300_REQW	OI_6300_REQW_ERR	OI_6300_EQW	OI_6300_EQW_ERR	OI_6300_FLUX	OI_6300_FLUX_ERR	H_ALPHA_CONT	H_ALPHA_CONT_ERR	H_ALPHA_REQW	H_ALPHA_REQW_ERR	H_ALPHA_EQW	H_ALPHA_EQW_ERR	H_ALPHA_FLUX	H_ALPHA_FLUX_ERR	NII_6584_CONT	NII_6584_CONT_ERR	NII_6584_REQW	NII_6584_REQW_ERR	NII_6584_EQW	NII_6584_EQW_ERR	NII_6584_FLUX	NII_6584_FLUX_ERR	SII_6717_CONT	SII_6717_CONT_ERR	SII_6717_REQW	SII_6717_REQW_ERR	SII_6717_EQW	SII_6717_EQW_ERR	SII_6717_FLUX	SII_6717_FLUX_ERR	SII_6731_CONT	SII_6731_CONT_ERR	SII_6731_REQW	SII_6731_REQW_ERR	SII_6731_EQW	SII_6731_EQW_ERR	SII_6731_FLUX	SII_6731_FLUX_ERR	H_BETA_ABS	H_BETA_ABS_MODEL	H_ALPHA_ABS	H_ALPHA_ABS_MODEL	CA_K_ABS	CA_H_ABS	NA_D_ABS	OII_SIGMA	OII_FLUX	OII_FLUX_ERR	OII_VOFF	OII_CHI2	OIII_SIGMA	OIII_FLUX	OIII_FLUX_ERR	OIII_VOFF	OIII_CHI2	SPECTOFIBER
366	454	261.969	60.0973	96	0	0.0278347	9.03757e-06	0	231.055	4.38761	45.8332	0.0259684	0	0	218.192	15.7692	181.313	8.46516	36.222	14.9174	51.8858	10.7585	38.1266	4.11011	-7.19705	0.395863	-8.58141	0.395863	-4.6371	0.432336	97.4984	21.2026	18.9927	7.24879	20.4295	7.77649	75.4067	9.65825	112.591	2.35042	1.35906	0.103609	-0.724705	0.103609	106.558	2.52736	-0.53379	0.111525	-1.51742	0.111525	138.538	9.57383	112.997	1.87618	-0.240789	0.103236	-0.0873546	0.103236	18.4859	10.1725	117.409	4.99393	-0.400242	0.101497	-1.78639	0.101497	211.125	13.2714	117.087	5.33876	-1.41694	0.104965	-1.41537	0.104965	164.403	11.0599	113.962	3.11712	-0.5383	0.105146	-0.720056	0.105146	85.1883	10.6552	113.798	3.11301	-0.404934	0.106946	-0.397517	0.106946	47.3671	10.983	2.02328	2.18261	1.40266	1.45011	7.10544	5.73651	3.79585	148.954	329.531	71.5126	11.5712	1.04522	239.807	159.992	12.3236	47.9386	0.508944	0.793845
1040	308	196.483	53.6593	96	0	0.0294389	1.05527e-05	0	247.469	4.91221	43.6616	0.0211553	0	0	500	-0	256.732	54.9643	300	-0	179.339	53.9858	46.246	4.07869	1.43435	0.40977	-0.750924	0.40977	0	-1	26.3742	27.3994	-21.2033	11.2558	-10.6984	16.7447	61.5441	19.4271	150.103	2.76361	1.57058	0.108035	-0.34061	0.108035	145.096	2.30535	0.913162	0.111375	-0.36067	0.111375	42.2004	14.7616	157.905	1.62767	-0.144974	0.108866	-0.0521119	0.108866	15.9183	17.1454	163.688	1.78775	1.32196	0.102327	-0.111616	0.102327	28.9322	25.9973	163.255	1.8162	0.0502769	0.108664	-0.115867	0.108664	15.9691	18.7622	158.041	1.92566	0.227953	0.109889	0.0363008	0.109889	-12.9858	18.4144	157.768	1.86878	0.298109	0.109485	0.310236	0.109485	-40.9641	18.655	1.85323	2.03979	1.32196	1.34446	6.49394	5.80741	4.21097	500	20.4039	93.4847	0.0105901	0.884948	320.37	52.7751	19.2734	5.7708	0.197963	0.717008
1158	596	209.749	58.4	96	0	0.0602031	1.31146e-05	0	291.277	7.04875	37.251	0.0112919	0	0	254.777	28.1811	231.149	14.1301	-12.7548	26.623	9.81293	18.9291	25.9691	2.21912	-3.85565	0.329887	-5.40813	0.329887	-1.78332	0.397558	61.971	15.4075	7.5642	5.12277	7.04336	7.29643	56.2125	8.42001	75.4591	1.93249	1.15116	0.12121	-0.781779	0.12121	72.2769	2.71766	-0.385944	0.1314	-1.46503	0.1314	87.3674	8.41731	81.3781	1.08394	-0.147478	0.117116	-0.105833	0.117116	8.91798	8.97422	84.0891	3.46343	-0.175858	0.122823	-1.42385	0.122823	118.269	12.3967	83.9995	3.36869	-1.39945	0.128601	-1.48247	0.128601	129.667	11.0939	81.8665	1.87386	-0.332925	0.121275	-0.479611	0.121275	46.2512	9.93291	81.6628	1.97703	-0.380169	0.12201	-0.343595	0.12201	26.2838	9.93699	1.8822	2.02882	1.24011	1.28871	6.39593	5.38299	4.53742	244.48	141.508	145.25	-104.384	0.620228	373.649	115.192	12.1711	8.13643	0.789595	0.754705
1392	385	239.448	27.7414	96	0	0.0882969	2.16214e-05	0	201.076	8.83344	20.7177	0.0392394	0	0	190.174	15.5639	151.056	17.2508	-13.4726	15.0792	-6.20926	16.7647	10.6143	2.41284	-2.01644	0.873	-3.94295	0.873	-3.03811	0.891276	21.3862	7.52166	8.59842	4.5197	7.3366	4.6992	19.3057	4.67306	27.5289	1.33162	1.593	0.224606	-0.509621	0.224606	27.2649	1.29956	0.635579	0.235444	-0.40845	0.235444	9.60637	4.33414	31.4663	0.959512	-0.436064	0.177674	-0.466751	0.177674	11.313	4.04523	32.3058	2.60202	-0.966455	0.167104	-2.5312	0.167104	85.8853	5.79201	32.2502	2.67479	-1.39253	0.169481	-1.38109	0.169481	49.9583	4.9106	31.6337	1.14452	0.239879	0.201231	0.016387	0.201231	3.51991	4.64361	31.5966	1.07117	-0.444475	0.229901	-0.471916	0.229901	11.4955	5.11029	2.29298	2.26793	1.67309	1.70037	4.42662	6.17445	3.22032	142.747	31.2628	55.1243	-15.3198	0.31947	152.345	11.0802	4.95754	64.3683	0.37531	0.745148
894	367	126.502	40.9811	96	0	0.0575645	1.31313e-05	0	295.049	6.40228	39.7428	0.0417332	0	0	500	-0	500	-0	300	-0	74.9922	112.532	24.2234	1.68719	1.60917	0.313863	-0.00986193	0.313863	2.56897	0.550406	0.276931	25.3964	-21.6109	6.60987	1.86741	7.73128	25.0264	9.49515	70.0509	1.34216	1.57611	0.113613	-0.404734	0.113613	66.7295	1.48434	0.576024	0.120415	-0.435674	0.120415	41.0857	9.78803	75.8443	1.00545	0.066869	0.112074	0.167992	0.112074	-22.9337	11.6147	79.1579	1.15424	1.11446	0.110171	-0.259678	0.110171	16.3833	17.3814	78.8244	1.03273	0.137492	0.113933	-0.0461635	0.113933	14.3427	16.4464	76.5322	0.964031	0.299749	0.113636	0.117764	0.113636	-21.1769	16.5571	76.3615	0.973051	-0.0277772	0.115007	-0.0287874	0.115007	9.63428	16.8509	1.57611	2.00246	1.11446	1.26911	6.27384	6.01516	4.73236	1	3.2528	4.29793	274.963	0.415635	500	42.7307	9.72684	300	0.566068	0.772505
1327	372	218.291	53.2327	6240	0	0.0441559	1.28842e-05	0	270.261	6.19467	38.4159	0.00763783	0	0	500	0	476.695	111.086	300	0	300	0	37.6346	2.93322	2.04493	0.347919	0.0311924	0.347919	1.8241	0.615503	-73.2114	46.7935	24.9983	11.7415	21.6475	12.6528	61.0816	15.3955	106.418	2.73006	1.61766	0.120534	-0.419142	0.120534	101.478	2.15265	0.715432	0.125693	-0.168165	0.125693	25.2533	15.411	115.689	1.34778	-0.147282	0.118264	-0.0943705	0.118264	18.2816	18.3722	120.046	1.90787	1.17688	0.110756	-0.316588	0.110756	43.7274	24.0509	119.708	1.84573	-0.123581	0.121504	-0.350575	0.121504	49.4256	23.5095	116.196	1.22303	0.292908	0.117157	0.07139	0.117157	-12.7277	24.51	116.049	1.21955	0.12346	0.117749	0.0814485	0.117749	-10.0791	24.5316	2.01361	2.1601	1.17688	1.36965	6.69672	5.35132	3.98087	500	6.49603	66.2443	-300	0.689749	416.121	24.9203	15.5671	300	0.622195	0.714463
435	534	118.935	41.2039	6240	0	0.0742581	1.35734e-05	0	253.521	6.09857	36.2113	0.0421756	0	0	500	-0	231.971	53.121	300	-0	2.31658	51.772	16.8689	1.54757	1.20329	0.37323	-0.313525	0.37323	1.80458	0.457328	14.1786	8.71208	4.63965	4.09176	5.62518	6.35435	20.0343	7.0369	46.7365	1.12861	1.59496	0.125211	-0.301706	0.125211	44.9713	0.912014	0.720329	0.130007	-0.184078	0.130007	6.76156	4.96623	50.2106	0.662494	-0.0197745	0.118054	0.0280488	0.118054	0.149731	5.56984	52.2693	1.03376	1.06202	0.109276	-0.50479	0.109276	30.3101	9.46405	52.1489	0.978208	-0.243083	0.114653	-0.421089	0.114653	16.2192	6.72856	50.5552	0.868823	0.410128	0.111991	0.288799	0.111991	-12.2739	5.76777	50.4661	1.06059	-0.0745542	0.124974	-0.0342115	0.124974	0.385613	5.92035	1.59496	2.0358	1.38641	1.52499	7.17172	5.6784	3.82151	56.2355	7.01862	5.22573	191.857	1.14174	62.8663	4.17913	3.3236	1.93217	0.597847	0.738957
961	376	156.433	47.3264	96	0	0.062131	1.2917e-05	0	264.021	6.39862	36.0743	0.00958085	0	0	500	-0	500	-0	300	-0	298.591	85.0096	19.2326	1.71242	1.03227	0.345989	-0.190681	0.345989	1.735	0.604957	-75.0203	22.1417	-5.65663	5.77153	16.8014	6.98759	30.4288	8.04938	53.9157	1.33329	1.46333	0.124781	-0.502704	0.124781	51.8995	0.982678	0.824513	0.129538	-0.224418	0.129538	20.6707	8.17177	59.3207	0.74475	-0.0233436	0.119034	0.0820128	0.119034	-7.0907	9.6209	61.5054	1.11436	0.770582	0.118497	-0.55897	0.118497	50.4902	12.6913	61.3808	1.10887	-0.127391	0.121284	-0.16329	0.121284	-3.33614	11.9572	60.1513	0.777069	-0.00386636	0.121703	-0.245373	0.121703	34.0271	13.9255	60.0478	0.821766	0.117201	0.121197	0.0688965	0.121197	-33.7137	13.8212	1.85262	2.15508	1.2298	1.40591	7.08587	5.66318	4.35583	500	-4.02406	31.7259	300	0.827654	301.566	17.0065	7.81602	283.928	0.40661	0.698943
1325	123	213.488	52.7645	96	0	0.0846994	1.32049e-05	0	128.755	6.97128	22.3228	0.0115317	0	0	98.138	3.40659	101.844	4.97403	2.02844	3.14723	4.26412	4.58046	10.206	1.60573	-4.7115	0.755013	-6.19342	0.755013	-3.47507	0.688051	18.5044	5.33971	1.76399	2.92444	5.06623	2.51557	33.4249	2.54864	20.2625	0.814588	0.805184	0.206495	-1.34266	0.206495	20.4023	0.981049	-0.0717496	0.211098	-0.78029	0.211098	17.115	2.67112	22.776	0.623406	-0.435834	0.178414	-0.417849	0.178414	6.83533	2.7508	23.4487	1.47363	-4.57893	0.183014	-6.34631	0.183014	149.022	3.72965	23.4185	1.48334	-4.09703	0.180336	-4.12185	0.180336	93.0256	3.37772	23.021	1.23399	-0.867286	0.198089	-1.01501	0.198089	28.3337	3.38479	23.0171	1.07876	-0.700314	0.195581	-0.759144	0.195581	18.2883	3.07315	2.45482	2.2285	1.81632	1.89128	3.17825	5.42518	2.13361	192.329	63.4993	146.579	12.7477	0.786296	69.9739	15.4923	2.75962	4.06826	0.192314	0.749671
1326	5	218.395	52.7195	96	0	0.0450477	1.5996e-05	0	266.99	7.26423	33.4003	0.00800414	0	0	500	0	444.6	110.971	300	0	252.803	112.403	24.9065	3.04925	1.10178	0.572482	-0.68457	0.572482	1.42425	0.926984	-39.6422	43.1462	-3.12175	11.7714	14.0074	11.6863	89.4496	13.2882	76.6369	2.50862	0.958407	0.143334	-0.837486	0.143334	74.542	1.84703	0.864865	0.144409	-0.343602	0.144409	35.7033	13.1139	84.2172	1.42266	-0.0925184	0.130222	-0.0013338	0.130222	8.91508	14.2199	88.6378	1.69648	0.979507	0.123789	-0.471011	0.123789	50.1127	20.6406	88.5205	1.86066	-0.286094	0.133048	-0.516937	0.133048	46.2448	19.3554	85.5434	1.65719	0.242758	0.129329	0.018302	0.129329	-3.95118	18.5549	85.3977	1.61878	0.0831873	0.137954	0.0537065	0.137954	-6.47311	19.4655	1.76265	2.03173	0.979507	1.32654	6.60014	5.69577	4.3298	1	8.89862	8.47714	300	0.363001	421.968	35.3367	14.032	193.267	0.621247	0.717654
623	61	243.582	50.4656	96	0	0.0602584	1.77567e-05	0	225.27	7.53396	28.5771	0.0197921	0	0	220.932	7.15774	234.936	3.89349	-52.7242	6.78122	-42.0602	4.59766	19.4733	3.0244	-44.4421	1.03818	-45.4467	1.03818	-27.0707	1.16917	358.999	32.8698	36.6064	8.39016	25.0122	7.59319	139.589	8.48907	56.4347	2.92242	-0.37612	0.174067	-2.52497	0.174067	55.3011	3.07272	-4.87394	0.196348	-5.88309	0.196348	322.69	10.0983	67.5933	2.0188	-2.38811	0.143833	-2.35824	0.143833	169.921	9.55998	70.3504	15.3412	-6.03443	0.16756	-7.40711	0.16756	492.155	13.7017	70.3614	15.6136	-8.94946	0.182361	-8.92083	0.182361	650.159	13.3886	68.6764	8.65872	-4.64593	0.158634	-4.72042	0.158634	319.541	11.407	68.5193	8.73907	-3.45117	0.152876	-3.32296	0.152876	238.775	11.017	2.07548	2.23821	1.33375	1.5199	7.52112	4.92371	4.58099	253.897	884.013	379.074	33.603	0.496448	244.85	328.155	11.36	-41.303	1.16341	0.859267
1163	623	223.741	54.8358	96	0	0.0709707	1.71528e-05	0	233.157	7.06615	27.4817	0.012056	0	0	500	-0	327.852	65.0607	300	-0	300	-0	13.9404	1.40457	1.14484	0.535216	-0.445108	0.535216	2.08102	0.763668	-0.502074	14.1662	1.50956	5.2857	-4.8898	6.97527	11.48	7.44689	38.03	1.16281	1.59415	0.163399	-0.26602	0.163399	36.784	1.35747	0.477231	0.172468	-0.422323	0.172468	14.4796	6.35497	40.677	0.634094	0.0576086	0.138206	0.106987	0.138206	-2.4579	6.28156	42.1092	0.971749	0.927327	0.137094	-0.595241	0.137094	31.0054	9.0836	41.9423	0.981813	-0.238477	0.145228	-0.286871	0.145228	8.05318	7.29417	40.7865	0.784888	0.142068	0.142798	-0.0210643	0.142798	8.00535	7.48443	40.6777	0.803038	-0.0166784	0.144481	-0.000170759	0.144481	-4.7136	7.42253	1.59415	2.04874	1.33928	1.57338	7.41533	6.04767	3.63185	500	7.59265	685.004	158.391	0.843143	178.452	10.2149	5.03196	300	0.717601	0.770206
1287	212	215.4	44.7081	6240	0	0.0908237	1.96365e-05	0	277.536	8.52648	28.0237	0.007919	0	0	500	-0	500	-0	300	-0	300	-0	14.5557	1.81562	1.99963	0.536881	0.260099	0.536881	2.46186	0.946907	-26.7965	26.7577	-9.43279	6.33473	12.9101	7.41233	27.9639	8.37626	42.424	1.22397	1.29524	0.165897	-0.647147	0.165897	40.6884	1.3245	0.787416	0.175008	-0.350972	0.175008	14.9446	8.58501	46.2802	1.02183	0.0964613	0.150207	0.234297	0.150207	-21.0338	9.25821	48.443	0.852439	1.06268	0.132042	-0.310381	0.132042	18.6041	11.2372	48.3298	0.896284	-0.201111	0.139893	-0.356612	0.139893	17.5096	10.85	46.9053	1.03873	0.0642689	0.163448	-0.13779	0.163448	-0.155856	13.997	46.8533	1.00006	0.037331	0.163906	-0.0033914	0.163906	-0.71302	13.8023	1.74947	2.07481	1.06268	1.32065	5.76388	5.47972	4.21054	500	-13.5324	37.0883	300	0.801565	500	14.9446	14.3138	300	0.705714	0.722492
1323	322	207.025	56.0994	96	0	0.0688658	1.64345e-05	0	234.745	7.19548	28.7689	0.00807508	0	0	44.6975	48.4292	174.246	48.7866	-14.1619	28.5896	-211.685	50.0405	16.8749	2.47836	2.57531	0.551336	0.11555	0.551336	1.10501	0.60848	6.15162	8.7542	6.04588	5.37237	5.3502	3.98242	5.11846	3.54022	47.1206	1.42687	1.46793	0.161044	-0.182328	0.161044	46.8583	1.43654	0.729067	0.178512	-0.407076	0.178512	7.11295	5.67256	50.4936	0.734163	-0.0750917	0.132667	-0.0744845	0.132667	5.72782	5.63744	51.9646	0.931995	1.26198	0.134884	-0.261697	0.134884	5.47134	3.90348	51.9021	0.841061	-0.0895973	0.139685	-0.206576	0.139685	7.96708	5.86951	50.6221	1.19885	0.705434	0.136121	0.469648	0.136121	-22.162	6.38452	50.4535	1.24087	-0.0803857	0.142529	-0.106938	0.142529	-6.47536	6.09633	1.46793	1.98869	1.26198	1.5376	7.21447	5.9986	4.1374	1	3.26549	5.48387	-85.8344	0.460498	259.067	16.1354	8.81309	66.247	0.638709	0.754596
1014	280	171.755	54.3774	96	0	0.0683286	1.63905e-05	0	239.049	7.7369	29.4098	0.0140731	0	0	474.567	109.734	500	-0	72.0564	103.378	300	-0	16.004	2.29779	-0.0413001	0.605561	-1.39924	0.605561	1.38843	1.07064	-101.24	31.1632	-12.6059	8.4142	16.0129	8.61223	19.6586	9.17459	48.2616	1.22928	1.68953	0.158164	-0.366758	0.158164	46.4632	1.55557	0.708513	0.166631	-0.392612	0.166631	28.5201	9.41451	53.7219	0.930735	-0.156577	0.128602	-0.120922	0.128602	15.035	9.49067	55.7835	1.26384	0.959068	0.127711	-0.473748	0.127711	35.7634	12.6483	55.6892	1.09061	-0.181473	0.132377	-0.325272	0.132377	18.838	11.665	54.0202	0.842626	0.133912	0.131113	-0.0497416	0.131113	-0.168893	13.4055	53.9967	0.819534	0.0604928	0.131994	0.0561309	0.131994	-11.3642	13.4687	1.68953	2.16452	0.959068	1.4268	6.73443	6.0443	3.78919	500	3.66908	44.8796	300	1.12162	330.41	25.2276	9.24339	300	0.706812	0.752236
1015	222	173.578	54.1869	64	0	0.0694179	1.6793e-05	0	78.8676	7.29247	16.3993	0.00969637	0	0	39.5554	3.60778	55.4928	6.86386	5.98535	2.10788	3.0342	4.84393	9.04703	1.8552	0.432098	0.875352	-1.6876	0.875352	-1.62773	0.707745	11.0355	4.16943	3.0571	3.03728	8.99782	2.37139	29.4186	2.31861	15.7413	0.929981	0.589819	0.290565	-1.6992	0.290565	15.5932	0.913206	0.721039	0.291678	-0.0845041	0.291678	7.29984	2.48729	16.3654	0.522707	-0.489939	0.214812	-0.425573	0.214812	3.18318	1.95768	16.7481	1.11614	-5.03319	0.248295	-6.82762	0.248295	114.522	3.07816	16.7383	1.15949	-2.95725	0.234503	-2.91022	0.234503	47.9381	2.66218	16.4487	0.74022	-0.487578	0.217487	-0.586118	0.217487	13.4297	2.12225	16.4314	0.941433	-0.489239	0.221286	-0.474226	0.221286	11.2755	2.18462	2.459	2.37633	1.80941	2.01528	3.20968	4.75757	2.29864	1	23.5748	5.41875	-36.9701	0.610573	1	6.992	2.17378	21.3122	1.69108	0.803635
1199	381	133.674	40.4058	96	0	0.0886996	1.8182e-05	0	238.819	7.87919	25.1141	0.0271016	0	0	500	-0	110.18	35.9147	300	-0	32.0618	32.2122	12.2691	1.73184	1.19276	0.563569	-0.713952	0.563569	-0.238849	0.502069	-2.61479	4.65356	4.79918	3.09913	17.4589	6.26606	3.64659	6.91214	32.7908	0.896622	1.8298	0.175546	-0.177053	0.175546	31.3596	1.22823	0.673655	0.196018	-0.453722	0.196018	8.76433	3.74702	35.5794	0.818753	0.0267836	0.164875	0.164806	0.164875	-1.43931	3.88332	36.8669	0.947828	0.7777	0.142835	-0.627868	0.142835	32.7161	7.86501	36.717	0.962421	-0.301249	0.157827	-0.34185	0.157827	8.76646	4.31891	35.8683	1.18903	-0.0109818	0.189766	-0.27556	0.189766	6.83247	4.75503	35.8226	1.21008	-0.190639	0.19515	-0.282679	0.19515	0.915323	4.83366	1.8298	2.12658	1.27432	1.41781	6.19087	6.18745	4.23344	85.6697	9.41342	7.76716	21.1296	0.577825	197.437	13.7843	5.54896	-56.9868	0.683924	0.808071
1017	19	181.221	54.2318	96	0	0.0502783	1.6817e-05	0	201.241	7.34455	26.6951	0.0166722	0	0	141.899	32.5967	146.004	30.569	2.86456	30.1305	0.405534	28.6847	14.6129	2.75171	0.643268	0.744079	-1.18258	0.744079	-0.548717	0.763568	-0.177393	8.75808	0.0796754	5.10244	2.64078	4.44361	21.7681	4.96047	39.7316	1.52287	1.33938	0.171105	-0.622574	0.171105	38.4525	1.38052	0.690473	0.179209	-0.304306	0.179209	11.3387	4.86163	41.4086	0.871733	-0.0333323	0.141509	0.0243648	0.141509	5.20307	4.51892	42.6937	1.00076	0.918227	0.140531	-0.554442	0.140531	24.6936	5.21544	42.5582	1.07639	-0.458207	0.147922	-0.392792	0.147922	17.5659	4.94671	41.4801	0.963849	-0.443617	0.146672	-0.631162	0.146672	19.1363	5.08274	41.4317	0.906815	-0.0261431	0.144251	-0.0263277	0.144251	0.688292	4.71009	1.88721	2.07162	1.50584	1.61106	5.34905	5.69953	3.72585	1	13.5482	7.38899	-89.5139	0.638077	80.4015	9.42871	4.50306	-9.78562	0.595091	0.731313
792	288	223.338	55.0389	96	0	0.0747244	1.36262e-05	0	237.061	5.87815	34.2558	0.0120633	0	0	500	-0	61.7501	30.9248	300	-0	190.25	21.4472	20.644	2.19575	2.01451	0.367732	0.0173837	0.367732	0.444235	0.304994	-9.00702	4.28519	-2.80276	3.19953	5.35872	8.32504	3.38424	9.64223	60.9348	1.58766	1.75366	0.132253	-0.074922	0.132253	59.4144	1.4385	0.850868	0.139016	-0.104695	0.139016	-0.509547	4.12697	66.2879	0.910888	-0.0521693	0.119779	-0.0297625	0.119779	-2.14301	4.41983	68.4964	0.949949	1.274	0.116161	-0.315204	0.116161	27.4149	11.4289	68.2232	0.905997	0.0397628	0.121593	-0.100225	0.121593	2.66436	4.59041	66.0734	1.11279	0.375082	0.121493	0.188451	0.121493	-3.3897	4.61363	65.9696	1.27704	-0.138366	0.136233	-0.14653	0.136233	9.50776	5.45153	1.75366	2.05386	1.274	1.55806	6.29892	6.30957	3.50262	1	1.19025	5.17106	189.422	1.20624	178.829	6.34723	6.44506	300	0.550189	0.755715
1161	617	218.449	56.6081	96	0	0.0745018	1.48693e-05	0	203.528	6.41268	26.9092	0.018184	0	0	157.258	22.4629	137.127	15.5136	24.7471	20.3201	39.2884	15.5671	14.3113	2.47768	-1.19963	0.512827	-3.5504	0.512827	0.698026	0.505654	29.3485	6.54496	6.09968	3.71799	3.82907	4.1631	16.4308	4.58617	38.5213	1.33911	1.36136	0.173526	-0.402431	0.173526	37.8695	1.30531	0.373427	0.174589	-0.767887	0.174589	24.8915	4.60883	41.3236	0.79918	-0.270234	0.141844	-0.195096	0.141844	9.19524	4.44132	42.2391	1.73292	0.0914893	0.151511	-1.42414	0.151511	56.415	6.18465	42.1859	1.73531	-1.22093	0.151796	-1.24274	0.151796	50.9052	5.32242	41.1842	1.05994	-0.208662	0.147547	-0.403992	0.147547	17.8955	4.805	41.1108	1.1977	-0.0252353	0.169516	-0.00896072	0.169516	6.05438	4.93112	1.78777	2.06168	1.46104	1.6043	6.41788	6.61816	4.28083	145.762	54.7839	46.0566	126.439	0.705657	143.63	28.076	5.48193	125.21	0.384426	0.729994
1390	638	238.922	28.968	96	0	0.0771899	2.05968e-05	0	192.317	10.4162	22.53	0.045156	0	0	261.29	53.0891	46.5505	35.0966	0.0159604	-0	-75.9497	21.1421	9.15757	1.8918	1.38517	0.813428	-0.340435	0.813428	-0.911121	0.603346	6.58072	3.35951	-2.34584	2.58187	2.43486	4.41034	14.0479	4.34505	23.1506	1.10852	1.27012	0.204877	-0.492068	0.204877	22.9872	1.04632	0.914955	0.206744	0.0334011	0.206744	4.43545	2.32322	24.2326	0.47142	-0.0647968	0.157682	-0.0181398	0.157682	1.21537	2.06744	25.451	0.833636	1.08673	0.148057	-0.70097	0.148057	19.8951	4.29486	25.2374	0.80722	-0.260969	0.153357	-0.295909	0.153357	4.04436	2.12838	24.6525	0.91935	0.172033	0.183779	0.0300577	0.183779	-1.97643	2.24278	24.6904	0.96825	0.00760442	0.19461	-0.0204163	0.19461	1.88015	2.75135	1.86349	2.32051	1.79844	1.80785	7.57881	6.36544	3.31254	252.124	11.123	16.43	0.00798192	1.32633	82.3673	5.5282	3.1335	-56.2821	0.622837	0.734257
621	572	242.657	53.4059	96	0	0.0638897	1.276e-05	0	287.442	5.58831	38.8643	0.00837241	0	0	500	-0	500	-0	300	-0	300	-0	22.2202	1.6221	1.06593	0.307188	-0.57986	0.307188	-0.204364	0.545454	-62.0808	23.3212	11.9186	6.01005	6.46624	7.25901	19.0416	8.68784	62.9228	1.1222	1.62502	0.11546	-0.258706	0.11546	60.0392	1.57922	0.45091	0.123049	-0.71419	0.123049	48.646	8.9073	67.3629	0.732412	-0.0395641	0.112975	-0.00808967	0.112975	11.2132	10.4636	69.4926	2.3568	0.200935	0.115579	-0.910431	0.115579	70.9027	13.8282	69.399	1.85973	-0.949888	0.120781	-0.901952	0.120781	65.9653	13.2268	67.9154	1.44332	-0.0779816	0.116448	-0.176571	0.116448	65.8171	14.9981	67.8292	1.51427	0.15217	0.116279	0.211598	0.116279	-91.7323	14.8697	1.62502	1.94259	0.990142	1.26011	6.63254	5.74086	5.01073	480.384	9.42895	52.3231	183.661	0.699596	500	55.4545	9.02671	13.8987	0.54264	0.691909
1013	448	170.484	55.0111	96	0	0.0735996	2.20799e-05	0	224.13	9.55752	23.7395	0.0130493	0	0	319.015	44.0944	268.662	41.6105	25.8489	40.5595	102.122	42.9064	11.0204	1.62583	0.654895	0.627887	-1.18773	0.627887	-0.716183	0.818428	-11.4625	11.0317	-8.52076	4.61749	6.85192	5.09444	19.1468	5.55094	28.2468	1.34526	1.24902	0.199228	-0.641516	0.199228	27.8076	1.08333	0.487714	0.202455	-0.505387	0.202455	13.029	5.15872	31.4394	0.608721	0.0218907	0.152892	0.110156	0.152892	-4.10584	4.86923	32.7035	1.41861	-0.275068	0.157692	-1.79042	0.157692	59.9814	7.69329	32.6875	1.33026	-1.28392	0.161954	-1.27542	0.161954	40.2399	6.71384	32.2417	1.00257	-0.202208	0.158211	-0.412257	0.158211	15.04	5.62102	32.1941	1.00475	-0.310081	0.166757	-0.356579	0.166757	8.99767	5.73958	1.88592	2.17427	1.41946	1.67602	5.93786	5.22039	3.01211	62.6093	12.5532	5.60841	-175.226	0.592313	308.911	14.4196	6.38512	76.0262	0.963662	0.73208
